pair_ID	sentence_A	sentence_B	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_dataset	sentence_B_dataset	SemEval_set	binary_label
1407	مردی در حال بریدن کره در داخل یک ظرف است	یک میگو توسط زنی بریده می‌شود	2.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1408	زنی میگو‌ها را نمی‌برد	مردی در حال بریدن کره در داخل یک ظرف است	1.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1409	کره توسط مردی در داخل یک ظرف بریده می‌شود	زنی در حال بریدن میگو‌ها است	1.4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1410	یک زن در حال خرد کردن میگو است	یک مرد کره را درون یک ظرف کوچک خرد می کند	1.4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	0
1411	زنی در حال بریدن میگوها است	مردی در حال خرد کردن کره درون یک ظرف است	2.4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1412	مردانی مشغول بریدن تنه های درخت با اره هستند	مردان در حال برش چوب هستند	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	1
1413	زنان در حال اره کردن الوار هستند	مردان در حال اره کردن الوار هستند	4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1414	بعضی مردها در حال اره‌کردن هستند	مردها در حال اره‌کردن هستند	4.8	ENTAILMENT	A_entails_B	B_entails_A	SEMEVAL	SEMEVAL	TRAIN	1
1415	بعضی مردها در حال اره‌کردن هستند	هیچ مردی در حال اره‌کردن نیست	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1416	مردان در حال اره کردن الوار هستند	مردان در حال اره کردن هستند	4.3	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1417	مردها در حال اره‌کردن تنه‌ها هستند	هیچ مردی در حال اره‌کردن نیست	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1418	مردان در حال بریدن چوب هستند	بعضی از مردان در حال اره کردن هستند	3.6	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1419	بعضی مرد‌ها در حال اره‌کردن هستند	زنان در حال اره‌کردن تنه‌ها هستند	3.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1420	مردان در حال اره کردن الوار هستند	بعضی از مردان در حال اره کردن هستند	4.3	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1421	زنی در حال شستن پاهایش است	زنی در حال لیف‌زدن پاهایش است	3.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1422	زنی در حال فرچه زدن دستش است	زنی در حال فرچه زدن پاهایش است	3.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1423	زنی در حال خرد کردن یک پیاز قرمز است	زنی در حال خرد کردن یک پیاز است	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1424	زنی در حال خرد کردن یک پیاز است	زنی در حال خرد کردن یک پیاز نیست	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1425	زنی در حال خرد کردن یک پیاز قرمز است	زنی در حال فرچه زدن پاهایش است	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1426	زنی در حال فرچه زدن پاهایش است	زنی در حال خرد کردن یک پیاز نیست	1.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1427	زنی در حال خردکردن یک پیاز است	زنی در حال شستن پاهایش است	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1428	زنی در حال فرچه زدن دستش است	زنی در حال خرد کردن یک پیاز است	1.5	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1429	زنی در حال لیف‌زدن پاهایش است	زنی در حال خردکردن یک پیاز است	1.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1431	مردی گیتاری را می‌نوازد	مردی گیتاری را نمی‌نوازد	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1432	مردی ارگی را می‌نوازد	موسیقی‌دانی ارگی را می‌نوازد	4.2	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1433	هیچ مردی در حال نواختن یک کیبورد نیست	مردی کیبورد می‎نوازد	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1434	مردی گیتاری را می‌نوازد	موسیقی‌دانی ارگی را می‌نوازد	2.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1435	هیچ مردی ارگی را نمی‌نوازد	مردی گیتاری را می‌نوازد	2.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1436	مردی در حال نواختن گیتار برقی است	مردی کیبورد می‎نوازد	2.4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1437	مردی در حال نواختن گیتار نیست	مردی کیبورد می‎نوازد	3.735	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1438	مردی گیتاری را می‌نوازد	مردی ارگی را می‌نوازد	3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1439	مردی روی زمین تف می‎کند	مردی تف می‎کند	4.7	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1440	مردی تف می‎کند	هیچ مردی تف نمی‎کند	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1441	مردی در رادیو صحبت می‎کند	مردی صحبت می‎کند	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1442	مردی صحبت می‎کند	مردی می‎خندد	3.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1443	مردی در رادیو صحبت می کند	مردی تف می کند	1.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	0
1444	مردی می‌خندد	مردی تف می‌کند	3.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1445	مردی روی زمین تف می‎کند	مردی صحبت می‎کند	2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1446	هیچ مردی تف نمی‌کند	مردی حرف می‌زند	1.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1447	مردی صحبت می‎کند	مردی تف می‎کند	2.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1448	مردی خمیر را پهن می‌کند	خمیر توسط مردی پهن می‌شود	4.8	ENTAILMENT	A_entails_B	B_entails_A	SEMEVAL	SEMEVAL	TRAIN	1
1449	مردی در حال چانه‎زدن خمیر است	مردی در حال پخش‎کردن خمیر است	4	NEUTRAL	A_contradicts_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1450	زنی در حال خرد کردن گوشت با چاقوی تیز است	زنی در حال خرد کردن گوشت با چاقو است	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1451	زنی در حال خرد کردن گوشت با چاقو است	هیچ زنی در حال خرد کردن گوشت با چاقو نیست	4.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1452	زنی در حال خرد کردن گوشت با چاقوی تیز است	مردی در حال پخش‎کردن خمیر است	1.085	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1453	مردی خمیر را پهن می‌کند	هیچ زنی گوشت را با یک چاقو نمی‌برد	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1454	خمیر توسط یک مرد پخش می‌شود	زنی در حال خرد کردن گوشت با چاقو است	1.5	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1455	زنی گوشت را با یک چاقو می‌برد	مردی خمیر درست می‌کند	1.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1456	زنی در حال خرد کردن گوشت با چاقو است	مردی در حال پخش‎کردن خمیر است	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1457	کودکی خوشحال می‎خندد	کودکی می‎خندد	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1458	نوزادی می‌خندد	نوزادی گریه می‌کند	3.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1459	مردی ورزش می‎کند	مردی فعالیت بدنی انجام می‎دهد	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1460	مردی استراحت می‎کند	مردی ورزش می‎کند	3.7	NEUTRAL	A_neutral_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1461	مردی فعالیت فیزیکی انجام می‌دهد	نوزادی می‌خندد	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1462	کودکی می‎خندد	مردی استراحت می‎کند	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1463	مردی ورزش می‌کند	نوزادی خوشحال می‌خندد	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1464	نوزادی گریه می‌کند	مردی ورزش می‌کند	1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1465	مردی ورزش می‎کند	کودکی می‎خندد	1.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1466	سه مرد از دیواری بلند پایین می‌پرند	سه مرد از دیواری پایین می‌پرند	4.9	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1467	سه مرد روی دیواری می‌پرند	سه مرد از دیواری پایین می‌پرند	4	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1468	سه مرد جوان با عصبانیت در حال دویدن، پریدن و لگد زدن در نزدیکی یک دستگاه فروش هستند.	سه مرد جوان در حال دویدن، پریدن و لگد زدن در نزدیکی یک دستگاه فروش هستند.	4.4	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1469	سه مرد جوان در حال دویدن  پریدن و لگد زدن در نزدیکی یک ماشین خودکار فروش هستند	هیچ کس در حال دویدن  پریدن و لگد زدن در نزدیکی یک ماشین خودکار فروش نیست	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRIAL	1
1470	سه مرد در حال پریدن از روی یک دیوار هستند	سه مرد جوان با عصبانیت در حال دویدن پریدن و لگد زدن در نزدیکی یک ماشین خودکار فروش هستند	2.5	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	0
1471	هیچ مردی در حال دویدن، پریدن و لگد زدن در نزدیکی یک دستگاه فروش نیست	سه مرد در حال پریدن از یک دیوار هستند	2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1472	سه مرد جوان در حال دویدن، پریدن و لگد زدن در نزدیکی یک دستگاه فروش هستند	سه مرد در حال پریدن از یک دیوار بلند هستند	2.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1473	سه مرد جوان در حال دویدن و پریدن و لگد زدن نزدیک یک ماشین فروش خودکار هستند	سه مرد روی دیواری می‌پرند	2.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1474	سه مرد از دیواری پایین می‌پرند	سه مرد جوان در حال دویدن و پریدن و لگد‌ زدن نزدیک یک ماشین فروش خودکار هستند	2.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	0
1475	گوزنی درحال پریدن از روی نرده‌ی فلزی است.	گوزنی در حال پریدن از روی دیوار است.	3.8	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1476	آهویی کوهی داخل حصاری ایستاده است	آهویی کوهی از روی حصاری فلزی می‌پرد	3.3	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1477	گوزن در حال پریدن از روی نرده‌ی کوتاه است.	گوزن در حال پریدن از روی نرده است.	4.4	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1478	گوزن در حال پریدن از روی نرده است.	گوزن در حال پریدن از روی نرده نیست.	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1479	آهوی کوهی از روی حصار کوتاه می‌پرد	آهویی کوهی از روی حصاری فلزی می‌پرد	3.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1480	آهویی کوهی از روی حصاری فلزی می‌پرد	آهوی کوهی از روی حصار نمی‌پرد	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1481	آهویی کوهی از روی دیوار می‌پرد	آهوی کوهی از روی حصار می‌پرد	4	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1482	آهویی کوهی داخل حصاری ایستاده است	آهوی کوهی از روی حصار می‌پرد	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1483	آهویی کوهی از روی حصاری فلزی می‌پرد	آهوی کوهی از روی حصار می‌پرد	4.6	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1484	روغن توسط مردی هم‌زده می‌شود	مرد روغن را هم می‌زند	4.9	ENTAILMENT	A_entails_B	B_entails_A	SEMEVAL	SEMEVAL	TRAIN	1
1485	مرد در حال هم زدن روغن نیست.	مرد در حال هم زدن روغن است.	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1486	مرد سس را برای جوجه کباب هم می‌زند	مرد برای گوشت سس می‌پزد	4.1	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1487	مرد در حال هم زدن سس مرغ نیست	مرد در حال هم زدن سس مرغ است	4	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRIAL	1
1488	مرد روغن را هم می‌زند	مرد برای گوشت سس می‌پزد	3.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1489	مرد روغن را هم می‌زند	مرد سس را برای جوجه کباب هم نمی‌زند	3.2	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1490	مرد در حال هم زدن سس مرغ است.	مردی در حال هم زدن روغن است.	2.9	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1491	مرد در حال هم زدن سس مرغ است.	مرد درحال هم زدن روغن نیست.	2.6	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	0
1492	مرد در حال هم زدن روغن است.	مرد در حال هم زدن سس مرغ است.	3.6	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1493	مردی مشغول نواختن گیتار برقی است	مردی گیتار می زند	4.9	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	1
1494	هیچ مردی گیتار نمی‌نوازد	مردی گیتار می‌نوازد	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1495	مردی مشغول نواختن گیتار است	یک مرد در حال نواختن  گیتار است	4.9	ENTAILMENT	A_entails_B	B_entails_A	SEMEVAL	SEMEVAL	TRIAL	1
1496	مردی در حال نواختن گیتار است.	هیچکس در حال نواختن گیتار نیست.	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1497	مردی در حال نواختن گیتار است.	مردی در حال نواختن گیتار برقی است.	4.6	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1498	مردی گیتار می‌نوازد	هیچ مردی گیتاری نمی‌نوازد	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRAIN	1
1499	مردی گیتاری الکتریکی می‌نوازد	مردی گیتاری را می‌نوازد	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1500	هیچکس در حال نواختن گیتار نیست.	مردی در حال نواختن گیتار است.	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TEST	1
1501	مردی گیتاری را می‌نوازد	مردی گیتار می‌نوازد	4.9	ENTAILMENT	A_entails_B	B_entails_A	SEMEVAL	SEMEVAL	TRAIN	1
1502	سه پسر با لباس کاراته در حال بازی هستند.	سه پسر با لباس محلی کاراته در حال مبارزه‌ هستند.	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TEST	1
1503	سه پسر با لباس کاراته مبارزه نمیکنند	سه پسر با لباس کاراته در حال مبارزه هستند	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	SEMEVAL	SEMEVAL	TRIAL	1
1504	سه مرد در یک زمین بازی کاراته تمرین می‌کنند	سه مرد بیرون کاراته تمرین می‌کنند	4.5	ENTAILMENT	A_entails_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1505	سه مرد در یک زمین بازی کاراته تمرین می‌کنند	سه مرد در سالنی ورزشی کاراته تمرین می‌کنند	3.7	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRAIN	1
1506	سه مرد در خارج از منزل کاراته تمرین می کنند	سه پسر با لباس کاراته در حال مبارزه هستند	3.8	NEUTRAL	A_neutral_B	B_neutral_A	SEMEVAL	SEMEVAL	TRIAL	1
